date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,16RBU_nlcd41_01,16RBU,16R,41,2024,4.0,86.0,78
2015-10-01,16RBV_nlcd41_00,16RBV,16R,41,2024,4.0,91.0,92
2015-10-01,16RBV_nlcd41_01,16RBV,16R,41,2024,4.0,85.0,89
2015-10-01,16RCU_nlcd41_00,16RCU,16R,41,2024,5.0,79.0,78
2015-10-01,16RCU_nlcd41_01,16RCU,16R,41,2024,5.0,83.0,79
2015-10-01,16RCV_nlcd41_00,16RCV,16R,41,2024,4.0,80.0,83
2015-10-01,16RCV_nlcd41_01,16RCV,16R,41,2024,5.0,74.0,83
2015-10-01,16RDU_nlcd41_00,16RDU,16R,41,2024,4.0,74.0,84
2015-10-01,16RDU_nlcd41_01,16RDU,16R,41,2024,5.0,88.0,86
2015-10-01,16RDV_nlcd41_00,16RDV,16R,41,2024,5.0,71.0,79
2015-10-01,16RDV_nlcd41_01,16RDV,16R,41,2024,5.0,77.0,79
2015-10-01,16REV_nlcd41_00,16REV,16R,41,2024,5.0,67.0,81
2015-10-01,16REV_nlcd41_01,16REV,16R,41,2024,4.0,91.0,80
2015-10-01,16RFU_nlcd41_00,16RFU,16R,41,2024,4.0,96.0,88
2015-10-01,16RFU_nlcd41_01,16RFU,16R,41,2024,5.0,86.0,88
2015-10-01,16RFV_nlcd41_00,16RFV,16R,41,2024,5.0,69.0,82
2015-10-01,16RFV_nlcd41_01,16RFV,16R,41,2024,4.0,64.0,82
2015-10-01,16RGU_nlcd41_00,16RGU,16R,41,2024,4.0,89.0,88
2015-10-01,16RGU_nlcd41_01,16RGU,16R,41,2024,4.0,71.0,87
2015-10-01,16RGV_nlcd41_00,16RGV,16R,41,2024,6.0,57.0,82
2015-10-01,16RGV_nlcd41_01,16RGV,16R,41,2024,4.0,75.0,87
2015-10-01,16RBU_nlcd42_00,16RBU,16R,42,2024,4.0,96.0,87
2015-10-01,16RBU_nlcd42_01,16RBU,16R,42,2024,4.0,92.0,85
2015-10-01,16RBV_nlcd42_00,16RBV,16R,42,2024,4.0,96.0,90
2015-10-01,16RBV_nlcd42_01,16RBV,16R,42,2024,5.0,71.0,95
2015-10-01,16RCU_nlcd42_00,16RCU,16R,42,2024,4.0,85.0,84
2015-10-01,16RCU_nlcd42_01,16RCU,16R,42,2024,5.0,88.0,81
2015-10-01,16RCV_nlcd42_00,16RCV,16R,42,2024,5.0,68.0,81
2015-10-01,16RCV_nlcd42_01,16RCV,16R,42,2024,4.0,85.0,81
2015-10-01,16RDU_nlcd42_00,16RDU,16R,42,2024,5.0,79.0,87
2015-10-01,16RDU_nlcd42_01,16RDU,16R,42,2024,5.0,47.0,84
2015-10-01,16RDV_nlcd42_00,16RDV,16R,42,2024,4.0,93.0,76
2015-10-01,16RDV_nlcd42_01,16RDV,16R,42,2024,4.0,88.0,82
2015-10-01,16REV_nlcd42_00,16REV,16R,42,2024,5.0,47.0,83
2015-10-01,16REV_nlcd42_01,16REV,16R,42,2024,5.0,82.0,77
2015-10-01,16RFU_nlcd42_00,16RFU,16R,42,2024,4.0,101.0,95
2015-10-01,16RFU_nlcd42_01,16RFU,16R,42,2024,5.0,80.0,82
2015-10-01,16RFV_nlcd42_00,16RFV,16R,42,2024,5.0,63.0,85
2015-10-01,16RFV_nlcd42_01,16RFV,16R,42,2024,4.0,90.0,80
2015-10-01,16RGU_nlcd42_00,16RGU,16R,42,2024,4.0,79.0,87
2015-10-01,16RGU_nlcd42_01,16RGU,16R,42,2024,4.0,91.0,96
2015-10-01,16RGV_nlcd42_00,16RGV,16R,42,2024,5.0,66.0,83
2015-10-01,16RGV_nlcd42_01,16RGV,16R,42,2024,4.0,102.0,88
2015-10-01,16RBU_nlcd43_00,16RBU,16R,43,2024,5.0,101.0,89
2015-10-01,16RBU_nlcd43_01,16RBU,16R,43,2024,5.0,76.0,92
2015-10-01,16RBV_nlcd43_00,16RBV,16R,43,2024,4.0,93.0,89
2015-10-01,16RBV_nlcd43_01,16RBV,16R,43,2024,4.0,93.0,88
2015-10-01,16RCU_nlcd43_00,16RCU,16R,43,2024,4.0,91.0,86
2015-10-01,16RCU_nlcd43_01,16RCU,16R,43,2024,4.0,95.0,84
2015-10-01,16RCV_nlcd43_00,16RCV,16R,43,2024,4.0,81.0,82
2015-10-01,16RCV_nlcd43_01,16RCV,16R,43,2024,4.0,88.0,80
2015-10-01,16RDU_nlcd43_00,16RDU,16R,43,2024,5.0,87.0,83
2015-10-01,16RDU_nlcd43_01,16RDU,16R,43,2024,5.0,94.0,87
2015-10-01,16RDV_nlcd43_00,16RDV,16R,43,2024,5.0,70.0,78
2015-10-01,16RDV_nlcd43_01,16RDV,16R,43,2024,4.0,85.0,79
2015-10-01,16REV_nlcd43_00,16REV,16R,43,2024,5.0,79.0,80
2015-10-01,16REV_nlcd43_01,16REV,16R,43,2024,4.0,94.0,80
2015-10-01,16RFU_nlcd43_00,16RFU,16R,43,2024,5.0,86.0,85
2015-10-01,16RFU_nlcd43_01,16RFU,16R,43,2024,5.0,84.0,84
2015-10-01,16RFV_nlcd43_00,16RFV,16R,43,2024,5.0,74.0,83
2015-10-01,16RFV_nlcd43_01,16RFV,16R,43,2024,5.0,74.0,84
2015-10-01,16RGU_nlcd43_00,16RGU,16R,43,2024,5.0,91.0,86
2015-10-01,16RGU_nlcd43_01,16RGU,16R,43,2024,5.0,72.0,88
2015-10-01,16RGV_nlcd43_00,16RGV,16R,43,2024,5.0,69.0,82
2015-10-01,16RGV_nlcd43_01,16RGV,16R,43,2024,4.0,75.0,83
2015-10-01,16RBU_nlcd52_00,16RBU,16R,52,2024,5.0,88.0,86
2015-10-01,16RBU_nlcd52_01,16RBU,16R,52,2024,5.0,60.0,88
2015-10-01,16RBV_nlcd52_00,16RBV,16R,52,2024,4.0,85.0,90
2015-10-01,16RBV_nlcd52_01,16RBV,16R,52,2024,4.0,80.0,89
2015-10-01,16RCU_nlcd52_00,16RCU,16R,52,2024,5.0,78.0,83
2015-10-01,16RCU_nlcd52_01,16RCU,16R,52,2024,5.0,74.0,86
2015-10-01,16RCV_nlcd52_00,16RCV,16R,52,2024,5.0,79.0,82
2015-10-01,16RCV_nlcd52_01,16RCV,16R,52,2024,4.0,88.0,88
2015-10-01,16RDU_nlcd52_00,16RDU,16R,52,2024,4.0,103.0,84
2015-10-01,16RDU_nlcd52_01,16RDU,16R,52,2024,4.0,96.0,83
2015-10-01,16RDV_nlcd52_00,16RDV,16R,52,2024,5.0,77.0,77
2015-10-01,16RDV_nlcd52_01,16RDV,16R,52,2024,5.0,83.0,77
2015-10-01,16REV_nlcd52_00,16REV,16R,52,2024,4.0,98.0,79
2015-10-01,16REV_nlcd52_01,16REV,16R,52,2024,5.0,80.0,76
2015-10-01,16RFU_nlcd52_00,16RFU,16R,52,2024,4.0,37.0,82
2015-10-01,16RFU_nlcd52_01,16RFU,16R,52,2024,4.0,101.0,89
2015-10-01,16RFV_nlcd52_00,16RFV,16R,52,2024,5.0,75.0,82
2015-10-01,16RFV_nlcd52_01,16RFV,16R,52,2024,4.0,75.0,83
2015-10-01,16RGU_nlcd52_00,16RGU,16R,52,2024,5.0,85.0,85
2015-10-01,16RGU_nlcd52_01,16RGU,16R,52,2024,4.0,90.0,89
2015-10-01,16RGV_nlcd52_00,16RGV,16R,52,2024,5.0,44.0,89
2015-10-01,16RGV_nlcd52_01,16RGV,16R,52,2024,5.0,70.0,89
2015-10-01,16RBU_nlcd71_00,16RBU,16R,71,2024,5.0,99.0,90
2015-10-01,16RBU_nlcd71_01,16RBU,16R,71,2024,5.0,81.0,89
2015-10-01,16RBV_nlcd71_00,16RBV,16R,71,2024,4.0,92.0,95
2015-10-01,16RBV_nlcd71_01,16RBV,16R,71,2024,5.0,42.0,91
2015-10-01,16RCU_nlcd71_00,16RCU,16R,71,2024,5.0,73.0,86
2015-10-01,16RCU_nlcd71_01,16RCU,16R,71,2024,4.0,61.0,79
2015-10-01,16RCV_nlcd71_00,16RCV,16R,71,2024,4.0,91.0,84
2015-10-01,16RCV_nlcd71_01,16RCV,16R,71,2024,4.0,90.0,82
2015-10-01,16RDU_nlcd71_00,16RDU,16R,71,2024,4.0,96.0,83
2015-10-01,16RDU_nlcd71_01,16RDU,16R,71,2024,6.0,64.0,84
2015-10-01,16RDV_nlcd71_00,16RDV,16R,71,2024,5.0,90.0,81
2015-10-01,16RDV_nlcd71_01,16RDV,16R,71,2024,4.0,93.0,80
2015-10-01,16REV_nlcd71_00,16REV,16R,71,2024,4.0,99.0,76
2015-10-01,16REV_nlcd71_01,16REV,16R,71,2024,5.0,81.0,78
2015-10-01,16RFU_nlcd71_00,16RFU,16R,71,2024,4.0,91.0,90
2015-10-01,16RFU_nlcd71_01,16RFU,16R,71,2024,5.0,78.0,88
2015-10-01,16RFV_nlcd71_00,16RFV,16R,71,2024,5.0,80.0,79
2015-10-01,16RFV_nlcd71_01,16RFV,16R,71,2024,5.0,73.0,84
2015-10-01,16RGU_nlcd71_00,16RGU,16R,71,2024,5.0,81.0,85
2015-10-01,16RGU_nlcd71_01,16RGU,16R,71,2024,4.0,109.0,89
2015-10-01,16RGV_nlcd71_00,16RGV,16R,71,2024,5.0,80.0,85
2015-10-01,16RGV_nlcd71_01,16RGV,16R,71,2024,5.0,72.0,88
2015-10-01,16RBU_nlcd81_00,16RBU,16R,81,2024,6.0,56.0,81
2015-10-01,16RBU_nlcd81_01,16RBU,16R,81,2024,5.0,85.0,85
2015-10-01,16RBV_nlcd81_00,16RBV,16R,81,2024,5.0,88.0,92
2015-10-01,16RBV_nlcd81_01,16RBV,16R,81,2024,6.0,47.0,97
2015-10-01,16RCU_nlcd81_00,16RCU,16R,81,2024,5.0,56.0,82
2015-10-01,16RCU_nlcd81_01,16RCU,16R,81,2024,4.0,62.0,76
2015-10-01,16RCV_nlcd81_00,16RCV,16R,81,2024,4.0,88.0,90
2015-10-01,16RCV_nlcd81_01,16RCV,16R,81,2024,5.0,67.0,82
2015-10-01,16RDU_nlcd81_00,16RDU,16R,81,2024,5.0,68.0,85
2015-10-01,16RDU_nlcd81_01,16RDU,16R,81,2024,4.0,75.0,85
2015-10-01,16RDV_nlcd81_00,16RDV,16R,81,2024,6.0,44.0,78
2015-10-01,16RDV_nlcd81_01,16RDV,16R,81,2024,4.0,61.0,79
2015-10-01,16REV_nlcd81_00,16REV,16R,81,2024,5.0,78.0,83
2015-10-01,16REV_nlcd81_01,16REV,16R,81,2024,5.0,68.0,82
2015-10-01,16RFU_nlcd81_00,16RFU,16R,81,2024,6.0,72.0,85
2015-10-01,16RFU_nlcd81_01,16RFU,16R,81,2024,5.0,75.0,90
2015-10-01,16RFV_nlcd81_00,16RFV,16R,81,2024,6.0,62.0,80
2015-10-01,16RFV_nlcd81_01,16RFV,16R,81,2024,5.0,67.0,78
2015-10-01,16RGU_nlcd81_00,16RGU,16R,81,2024,5.0,75.0,85
2015-10-01,16RGU_nlcd81_01,16RGU,16R,81,2024,4.0,96.0,91
2015-10-01,16RGV_nlcd81_00,16RGV,16R,81,2024,5.0,64.0,87
2015-10-01,16RGV_nlcd81_01,16RGV,16R,81,2024,5.0,82.0,90
2015-10-01,16RBU_nlcd82_00,16RBU,16R,82,2024,6.0,52.0,85
2015-10-01,16RBU_nlcd82_01,16RBU,16R,82,2024,5.0,59.0,94
2015-10-01,16RBV_nlcd82_00,16RBV,16R,82,2024,5.0,47.0,89
2015-10-01,16RBV_nlcd82_01,16RBV,16R,82,2024,6.0,59.0,95
2015-10-01,16RCU_nlcd82_00,16RCU,16R,82,2024,5.0,82.0,84
2015-10-01,16RCU_nlcd82_01,16RCU,16R,82,2024,6.0,72.0,84
2015-10-01,16RCV_nlcd82_00,16RCV,16R,82,2024,4.0,77.0,82
2015-10-01,16RCV_nlcd82_01,16RCV,16R,82,2024,4.0,58.0,84
2015-10-01,16RDU_nlcd82_00,16RDU,16R,82,2024,5.0,85.0,87
2015-10-01,16RDU_nlcd82_01,16RDU,16R,82,2024,6.0,42.0,87
2015-10-01,16RDV_nlcd82_00,16RDV,16R,82,2024,6.0,30.0,76
2015-10-01,16RDV_nlcd82_01,16RDV,16R,82,2024,6.0,51.0,79
2015-10-01,16REV_nlcd82_00,16REV,16R,82,2024,6.0,69.0,78
2015-10-01,16REV_nlcd82_01,16REV,16R,82,2024,5.0,67.0,78
2015-10-01,16RFU_nlcd82_00,16RFU,16R,82,2024,5.0,84.0,91
2015-10-01,16RFU_nlcd82_01,16RFU,16R,82,2024,6.0,31.0,82
2015-10-01,16RFV_nlcd82_00,16RFV,16R,82,2024,5.0,88.0,86
2015-10-01,16RFV_nlcd82_01,16RFV,16R,82,2024,5.0,80.0,86
2015-10-01,16RGU_nlcd82_00,16RGU,16R,82,2024,5.0,64.0,85
2015-10-01,16RGU_nlcd82_01,16RGU,16R,82,2024,4.0,60.0,85
2015-10-01,16RGV_nlcd82_00,16RGV,16R,82,2024,6.0,63.0,86
2015-10-01,16RGV_nlcd82_01,16RGV,16R,82,2024,5.0,49.0,88
2015-10-01,16RBU_nlcd90_00,16RBU,16R,90,2024,5.0,100.0,87
2015-10-01,16RBU_nlcd90_01,16RBU,16R,90,2024,5.0,86.0,84
2015-10-01,16RBV_nlcd90_00,16RBV,16R,90,2024,4.0,101.0,89
2015-10-01,16RBV_nlcd90_01,16RBV,16R,90,2024,4.0,92.0,90
2015-10-01,16RCU_nlcd90_00,16RCU,16R,90,2024,4.0,92.0,89
2015-10-01,16RCU_nlcd90_01,16RCU,16R,90,2024,4.0,91.0,82
2015-10-01,16RCV_nlcd90_00,16RCV,16R,90,2024,4.0,87.0,82
2015-10-01,16RCV_nlcd90_01,16RCV,16R,90,2024,4.0,92.0,81
2015-10-01,16RDU_nlcd90_00,16RDU,16R,90,2024,4.0,103.0,86
2015-10-01,16RDU_nlcd90_01,16RDU,16R,90,2024,4.0,110.0,86
2015-10-01,16RDV_nlcd90_00,16RDV,16R,90,2024,5.0,75.0,80
2015-10-01,16RDV_nlcd90_01,16RDV,16R,90,2024,4.0,96.0,81
2015-10-01,16REV_nlcd90_00,16REV,16R,90,2024,4.0,93.0,81
2015-10-01,16REV_nlcd90_01,16REV,16R,90,2024,5.0,72.0,78
2015-10-01,16RFU_nlcd90_00,16RFU,16R,90,2024,4.0,103.0,91
2015-10-01,16RFU_nlcd90_01,16RFU,16R,90,2024,4.0,105.0,91
2015-10-01,16RFV_nlcd90_00,16RFV,16R,90,2024,5.0,78.0,84
2015-10-01,16RFV_nlcd90_01,16RFV,16R,90,2024,4.0,98.0,87
2015-10-01,16RGU_nlcd90_00,16RGU,16R,90,2024,4.0,99.0,94
2015-10-01,16RGU_nlcd90_01,16RGU,16R,90,2024,4.0,100.0,88
2015-10-01,16RGV_nlcd90_00,16RGV,16R,90,2024,4.0,99.0,84
2015-10-01,16RGV_nlcd90_01,16RGV,16R,90,2024,4.0,79.0,83
2015-10-01,16RBU_nlcd95_00,16RBU,16R,95,2024,4.0,80.0,81
2015-10-01,16RBU_nlcd95_01,16RBU,16R,95,2024,4.0,75.0,83
2015-10-01,16RBV_nlcd95_00,16RBV,16R,95,2024,4.0,72.0,96
2015-10-01,16RBV_nlcd95_01,16RBV,16R,95,2024,4.0,93.0,87
2015-10-01,16RCU_nlcd95_00,16RCU,16R,95,2024,5.0,71.0,81
2015-10-01,16RCU_nlcd95_01,16RCU,16R,95,2024,5.0,53.0,78
2015-10-01,16RCV_nlcd95_00,16RCV,16R,95,2024,4.0,81.0,82
2015-10-01,16RCV_nlcd95_01,16RCV,16R,95,2024,4.0,83.0,85
2015-10-01,16RDU_nlcd95_00,16RDU,16R,95,2024,5.0,73.0,84
2015-10-01,16RDU_nlcd95_01,16RDU,16R,95,2024,4.0,79.0,83
2015-10-01,16RDV_nlcd95_00,16RDV,16R,95,2024,4.0,70.0,82
2015-10-01,16RDV_nlcd95_01,16RDV,16R,95,2024,4.0,77.0,84
2015-10-01,16REV_nlcd95_00,16REV,16R,95,2024,4.0,95.0,79
2015-10-01,16REV_nlcd95_01,16REV,16R,95,2024,4.0,93.0,80
2015-10-01,16RFU_nlcd95_00,16RFU,16R,95,2024,4.0,102.0,85
2015-10-01,16RFU_nlcd95_01,16RFU,16R,95,2024,5.0,85.0,89
2015-10-01,16RFV_nlcd95_00,16RFV,16R,95,2024,5.0,93.0,85
2015-10-01,16RFV_nlcd95_01,16RFV,16R,95,2024,4.0,85.0,80
2015-10-01,16RGU_nlcd95_00,16RGU,16R,95,2024,4.0,90.0,91
2015-10-01,16RGU_nlcd95_01,16RGU,16R,95,2024,4.0,87.0,84
2015-10-01,16RGV_nlcd95_00,16RGV,16R,95,2024,4.0,54.0,82
2015-10-01,16RGV_nlcd95_01,16RGV,16R,95,2024,5.0,83.0,87
2015-11-01,16RBU_nlcd24_00,16RBU,16R,24,2024,4.0,15.0,59
2015-11-01,16RBU_nlcd24_01,16RBU,16R,24,2024,5.0,40.0,60
2015-11-01,16RBV_nlcd24_00,16RBV,16R,24,2024,4.0,44.0,57
2015-11-01,16RBV_nlcd24_01,16RBV,16R,24,2024,4.0,40.0,56
2015-11-01,16RCU_nlcd24_00,16RCU,16R,24,2024,4.0,6.0,56
2015-11-01,16RCU_nlcd24_01,16RCU,16R,24,2024,4.0,17.0,56
2015-11-01,16RCV_nlcd24_00,16RCV,16R,24,2024,5.0,25.0,56
2015-11-01,16RCV_nlcd24_01,16RCV,16R,24,2024,4.0,3.0,55
2015-11-01,16RDU_nlcd24_00,16RDU,16R,24,2024,,,59
2015-11-01,16RDU_nlcd24_01,16RDU,16R,24,2024,4.0,13.0,54
2015-11-01,16RDV_nlcd24_00,16RDV,16R,24,2024,4.0,6.0,54
2015-11-01,16RDV_nlcd24_01,16RDV,16R,24,2024,,,55
2015-11-01,16REV_nlcd24_00,16REV,16R,24,2024,4.0,7.0,56
2015-11-01,16REV_nlcd24_01,16REV,16R,24,2024,4.0,23.0,60
2015-11-01,16RFU_nlcd24_00,16RFU,16R,24,2024,5.0,22.0,64
2015-11-01,16RFU_nlcd24_01,16RFU,16R,24,2024,4.0,12.0,62
2015-11-01,16RFV_nlcd24_00,16RFV,16R,24,2024,4.0,17.0,61
2015-11-01,16RFV_nlcd24_01,16RFV,16R,24,2024,4.0,34.0,58
2015-11-01,16RGU_nlcd24_00,16RGU,16R,24,2024,4.0,15.0,66
2015-11-01,16RGU_nlcd24_01,16RGU,16R,24,2024,4.0,27.0,65
2015-11-01,16RGV_nlcd24_00,16RGV,16R,24,2024,5.0,18.0,60
2015-11-01,16RGV_nlcd24_01,16RGV,16R,24,2024,4.0,8.0,65
2015-11-01,16RBU_nlcd31_00,16RBU,16R,31,2024,6.0,31.0,55
2015-11-01,16RBU_nlcd31_01,16RBU,16R,31,2024,4.0,65.0,53
2015-11-01,16RBV_nlcd31_00,16RBV,16R,31,2024,5.0,27.0,56
2015-11-01,16RBV_nlcd31_01,16RBV,16R,31,2024,5.0,25.0,57
2015-11-01,16RCU_nlcd31_00,16RCU,16R,31,2024,6.0,24.0,50
2015-11-01,16RCU_nlcd31_01,16RCU,16R,31,2024,4.0,10.0,54
2015-11-01,16RCV_nlcd31_00,16RCV,16R,31,2024,4.0,39.0,55
2015-11-01,16RCV_nlcd31_01,16RCV,16R,31,2024,4.0,39.0,56
2015-11-01,16RDU_nlcd31_00,16RDU,16R,31,2024,4.0,30.0,60
2015-11-01,16RDU_nlcd31_01,16RDU,16R,31,2024,6.0,29.0,58
2015-11-01,16RDV_nlcd31_00,16RDV,16R,31,2024,5.0,27.0,53
2015-11-01,16RDV_nlcd31_01,16RDV,16R,31,2024,5.0,39.0,52
2015-11-01,16REV_nlcd31_00,16REV,16R,31,2024,5.0,45.0,59
2015-11-01,16REV_nlcd31_01,16REV,16R,31,2024,5.0,46.0,58
2015-11-01,16RFU_nlcd31_00,16RFU,16R,31,2024,,,67
2015-11-01,16RFU_nlcd31_01,16RFU,16R,31,2024,4.0,73.0,68
2015-11-01,16RFV_nlcd31_00,16RFV,16R,31,2024,6.0,30.0,59
2015-11-01,16RFV_nlcd31_01,16RFV,16R,31,2024,5.0,56.0,59
2015-11-01,16RGU_nlcd31_00,16RGU,16R,31,2024,6.0,50.0,64
2015-11-01,16RGU_nlcd31_01,16RGU,16R,31,2024,4.0,58.0,66
2015-11-01,16RGV_nlcd31_00,16RGV,16R,31,2024,5.0,44.0,62
2015-11-01,16RGV_nlcd31_01,16RGV,16R,31,2024,5.0,34.0,66
2015-11-01,16RBU_nlcd41_00,16RBU,16R,41,2024,5.0,60.0,59
2015-11-01,16RBU_nlcd41_01,16RBU,16R,41,2024,5.0,41.0,50
2015-11-01,16RBV_nlcd41_00,16RBV,16R,41,2024,5.0,41.0,56
2015-11-01,16RBV_nlcd41_01,16RBV,16R,41,2024,5.0,35.0,54
2015-11-01,16RCU_nlcd41_00,16RCU,16R,41,2024,5.0,46.0,50
2015-11-01,16RCU_nlcd41_01,16RCU,16R,41,2024,4.0,48.0,51
2015-11-01,16RCV_nlcd41_00,16RCV,16R,41,2024,4.0,44.0,53
2015-11-01,16RCV_nlcd41_01,16RCV,16R,41,2024,4.0,40.0,52
2015-11-01,16RDU_nlcd41_00,16RDU,16R,41,2024,6.0,39.0,56
2015-11-01,16RDU_nlcd41_01,16RDU,16R,41,2024,5.0,51.0,58
2015-11-01,16RDV_nlcd41_00,16RDV,16R,41,2024,4.0,46.0,51
2015-11-01,16RDV_nlcd41_01,16RDV,16R,41,2024,5.0,36.0,51
2015-11-01,16REV_nlcd41_00,16REV,16R,41,2024,5.0,36.0,55
2015-11-01,16REV_nlcd41_01,16REV,16R,41,2024,5.0,47.0,56
2015-11-01,16RFU_nlcd41_00,16RFU,16R,41,2024,4.0,70.0,63
2015-11-01,16RFU_nlcd41_01,16RFU,16R,41,2024,5.0,42.0,63
2015-11-01,16RFV_nlcd41_00,16RFV,16R,41,2024,5.0,35.0,59
2015-11-01,16RFV_nlcd41_01,16RFV,16R,41,2024,4.0,48.0,58
2015-11-01,16RGU_nlcd41_00,16RGU,16R,41,2024,4.0,58.0,65
2015-11-01,16RGU_nlcd41_01,16RGU,16R,41,2024,4.0,52.0,65
2015-11-01,16RGV_nlcd41_00,16RGV,16R,41,2024,6.0,34.0,59
2015-11-01,16RGV_nlcd41_01,16RGV,16R,41,2024,5.0,39.0,63
2015-11-01,16RBU_nlcd42_00,16RBU,16R,42,2024,5.0,54.0,54
2015-11-01,16RBU_nlcd42_01,16RBU,16R,42,2024,4.0,57.0,53
2015-11-01,16RBV_nlcd42_00,16RBV,16R,42,2024,4.0,54.0,56
2015-11-01,16RBV_nlcd42_01,16RBV,16R,42,2024,5.0,41.0,56
2015-11-01,16RCU_nlcd42_00,16RCU,16R,42,2024,5.0,46.0,55
2015-11-01,16RCU_nlcd42_01,16RCU,16R,42,2024,4.0,52.0,53
2015-11-01,16RCV_nlcd42_00,16RCV,16R,42,2024,4.0,40.0,52
2015-11-01,16RCV_nlcd42_01,16RCV,16R,42,2024,5.0,47.0,52
2015-11-01,16RDU_nlcd42_00,16RDU,16R,42,2024,5.0,53.0,59
2015-11-01,16RDU_nlcd42_01,16RDU,16R,42,2024,4.0,35.0,57
2015-11-01,16RDV_nlcd42_00,16RDV,16R,42,2024,5.0,55.0,49
2015-11-01,16RDV_nlcd42_01,16RDV,16R,42,2024,5.0,42.0,52
2015-11-01,16REV_nlcd42_00,16REV,16R,42,2024,5.0,24.0,58
2015-11-01,16REV_nlcd42_01,16REV,16R,42,2024,5.0,48.0,51
2015-11-01,16RFU_nlcd42_00,16RFU,16R,42,2024,5.0,65.0,65
2015-11-01,16RFU_nlcd42_01,16RFU,16R,42,2024,5.0,46.0,57
2015-11-01,16RFV_nlcd42_00,16RFV,16R,42,2024,4.0,43.0,60
