date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,10SDJ_nlcd42_00,10SDJ,10S,42,2024,4.0,78.0,88
2015-10-01,10SDJ_nlcd42_01,10SDJ,10S,42,2024,5.0,74.0,78
2015-10-01,10SEG_nlcd42_00,10SEG,10S,42,2024,5.0,50.0,100
2015-10-01,10SEG_nlcd42_01,10SEG,10S,42,2024,5.0,75.0,87
2015-10-01,10SEH_nlcd42_00,10SEH,10S,42,2024,4.0,100.0,87
2015-10-01,10SEH_nlcd42_01,10SEH,10S,42,2024,5.0,77.0,88
2015-10-01,10SEJ_nlcd42_00,10SEJ,10S,42,2024,5.0,53.0,91
2015-10-01,10SEJ_nlcd42_01,10SEJ,10S,42,2024,5.0,58.0,73
2015-10-01,10SFE_nlcd42_00,10SFE,10S,42,2024,5.0,61.0,89
2015-10-01,10SFE_nlcd42_01,10SFE,10S,42,2024,4.0,59.0,109
2015-10-01,10SFF_nlcd42_00,10SFF,10S,42,2024,5.0,66.0,112
2015-10-01,10SFF_nlcd42_01,10SFF,10S,42,2024,4.0,54.0,93
2015-10-01,10SFG_nlcd42_00,10SFG,10S,42,2024,4.0,24.0,99
2015-10-01,10SFG_nlcd42_01,10SFG,10S,42,2024,5.0,63.0,96
2015-10-01,10SFH_nlcd42_00,10SFH,10S,42,2024,5.0,59.0,100
2015-10-01,10SFH_nlcd42_01,10SFH,10S,42,2024,5.0,61.0,98
2015-10-01,10SFJ_nlcd42_00,10SFJ,10S,42,2024,5.0,56.0,105
2015-10-01,10SFJ_nlcd42_01,10SFJ,10S,42,2024,5.0,87.0,97
2015-10-01,10SGD_nlcd42_00,10SGD,10S,42,2024,4.0,49.0,127
2015-10-01,10SGE_nlcd42_00,10SGE,10S,42,2024,5.0,83.0,106
2015-10-01,10SGF_nlcd42_00,10SGF,10S,42,2024,4.0,70.0,108
2015-10-01,10SGG_nlcd42_00,10SGG,10S,42,2024,4.0,67.0,80
2015-10-01,10SGH_nlcd42_00,10SGH,10S,42,2024,,,97
2015-10-01,10SGJ_nlcd42_00,10SGJ,10S,42,2024,5.0,53.0,87
2015-10-01,10SDJ_nlcd43_00,10SDJ,10S,43,2024,4.0,97.0,108
2015-10-01,10SDJ_nlcd43_01,10SDJ,10S,43,2024,5.0,69.0,104
2015-10-01,10SEG_nlcd43_00,10SEG,10S,43,2024,4.0,88.0,82
2015-10-01,10SEG_nlcd43_01,10SEG,10S,43,2024,5.0,46.0,94
2015-10-01,10SEH_nlcd43_00,10SEH,10S,43,2024,5.0,76.0,100
2015-10-01,10SEH_nlcd43_01,10SEH,10S,43,2024,4.0,97.0,87
2015-10-01,10SEJ_nlcd43_00,10SEJ,10S,43,2024,4.0,60.0,90
2015-10-01,10SEJ_nlcd43_01,10SEJ,10S,43,2024,4.0,56.0,91
2015-10-01,10SFE_nlcd43_00,10SFE,10S,43,2024,4.0,88.0,101
2015-10-01,10SFE_nlcd43_01,10SFE,10S,43,2024,5.0,56.0,95
2015-10-01,10SFF_nlcd43_00,10SFF,10S,43,2024,5.0,49.0,116
2015-10-01,10SFF_nlcd43_01,10SFF,10S,43,2024,5.0,56.0,97
2015-10-01,10SFG_nlcd43_00,10SFG,10S,43,2024,5.0,43.0,96
2015-10-01,10SFG_nlcd43_01,10SFG,10S,43,2024,5.0,47.0,102
2015-10-01,10SFH_nlcd43_00,10SFH,10S,43,2024,5.0,59.0,100
2015-10-01,10SFH_nlcd43_01,10SFH,10S,43,2024,5.0,48.0,90
2015-10-01,10SFJ_nlcd43_00,10SFJ,10S,43,2024,5.0,71.0,99
2015-10-01,10SFJ_nlcd43_01,10SFJ,10S,43,2024,4.0,65.0,100
2015-10-01,10SGD_nlcd43_00,10SGD,10S,43,2024,5.0,58.0,96
2015-10-01,10SGE_nlcd43_00,10SGE,10S,43,2024,5.0,60.0,97
2015-10-01,10SGF_nlcd43_00,10SGF,10S,43,2024,4.0,44.0,114
2015-10-01,10SGG_nlcd43_00,10SGG,10S,43,2024,5.0,40.0,90
2015-10-01,10SGH_nlcd43_00,10SGH,10S,43,2024,5.0,61.0,94
2015-10-01,10SDJ_nlcd52_00,10SDJ,10S,52,2024,4.0,40.0,57
2015-10-01,10SDJ_nlcd52_01,10SDJ,10S,52,2024,5.0,68.0,88
2015-10-01,10SEG_nlcd52_00,10SEG,10S,52,2024,4.0,10.0,70
2015-10-01,10SEG_nlcd52_01,10SEG,10S,52,2024,5.0,81.0,102
2015-10-01,10SEH_nlcd52_00,10SEH,10S,52,2024,4.0,72.0,89
2015-10-01,10SEH_nlcd52_01,10SEH,10S,52,2024,5.0,21.0,82
2015-10-01,10SEJ_nlcd52_00,10SEJ,10S,52,2024,4.0,46.0,92
2015-10-01,10SEJ_nlcd52_01,10SEJ,10S,52,2024,5.0,21.0,93
2015-10-01,10SFE_nlcd52_00,10SFE,10S,52,2024,5.0,53.0,102
2015-10-01,10SFE_nlcd52_01,10SFE,10S,52,2024,5.0,59.0,106
2015-10-01,10SFF_nlcd52_00,10SFF,10S,52,2024,4.0,25.0,105
2015-10-01,10SFF_nlcd52_01,10SFF,10S,52,2024,6.0,24.0,96
2015-10-01,10SFG_nlcd52_00,10SFG,10S,52,2024,5.0,29.0,106
2015-10-01,10SFG_nlcd52_01,10SFG,10S,52,2024,5.0,45.0,108
2015-10-01,10SFH_nlcd52_00,10SFH,10S,52,2024,6.0,34.0,101
2015-10-01,10SFH_nlcd52_01,10SFH,10S,52,2024,5.0,34.0,92
2015-10-01,10SFJ_nlcd52_00,10SFJ,10S,52,2024,4.0,66.0,88
2015-10-01,10SFJ_nlcd52_01,10SFJ,10S,52,2024,4.0,61.0,100
2015-10-01,10SGD_nlcd52_00,10SGD,10S,52,2024,4.0,35.0,97
2015-10-01,10SGE_nlcd52_00,10SGE,10S,52,2024,4.0,38.0,121
2015-10-01,10SGF_nlcd52_00,10SGF,10S,52,2024,4.0,42.0,119
2015-10-01,10SGG_nlcd52_00,10SGG,10S,52,2024,4.0,52.0,74
2015-10-01,10SGH_nlcd52_00,10SGH,10S,52,2024,4.0,62.0,92
