date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,12UUU_nlcd24_00,12UUU,12U,24,2024,,,84
2015-10-01,12UUU_nlcd24_01,12UUU,12U,24,2024,5.0,14.0,84
2015-10-01,12UVU_nlcd24_00,12UVU,12U,24,2024,,,73
2015-10-01,12UVU_nlcd24_01,12UVU,12U,24,2024,,,73
2015-10-01,12UWU_nlcd24_00,12UWU,12U,24,2024,6.0,39.0,70
2015-10-01,12UWU_nlcd24_01,12UWU,12U,24,2024,4.0,29.0,67
2015-10-01,12UXU_nlcd24_00,12UXU,12U,24,2024,5.0,18.0,61
2015-10-01,12UXU_nlcd24_01,12UXU,12U,24,2024,6.0,19.0,60
2015-10-01,12UUU_nlcd31_00,12UUU,12U,31,2024,4.0,31.0,55
2015-10-01,12UUU_nlcd31_01,12UUU,12U,31,2024,,,65
2015-10-01,12UVU_nlcd31_00,12UVU,12U,31,2024,6.0,26.0,78
2015-10-01,12UVU_nlcd31_01,12UVU,12U,31,2024,,,77
2015-10-01,12UWU_nlcd31_00,12UWU,12U,31,2024,6.0,28.0,75
2015-10-01,12UWU_nlcd31_01,12UWU,12U,31,2024,5.0,65.0,76
2015-10-01,12UXU_nlcd31_00,12UXU,12U,31,2024,4.0,10.0,64
2015-10-01,12UXU_nlcd31_01,12UXU,12U,31,2024,4.0,13.0,64
2015-10-01,12UUU_nlcd41_00,12UUU,12U,41,2024,5.0,46.0,74
2015-10-01,12UUU_nlcd41_01,12UUU,12U,41,2024,5.0,28.0,76
2015-10-01,12UVU_nlcd41_00,12UVU,12U,41,2024,5.0,26.0,76
2015-10-01,12UVU_nlcd41_01,12UVU,12U,41,2024,5.0,43.0,69
2015-10-01,12UWU_nlcd41_00,12UWU,12U,41,2024,5.0,16.0,63
2015-10-01,12UWU_nlcd41_01,12UWU,12U,41,2024,5.0,42.0,64
2015-10-01,12UXU_nlcd41_00,12UXU,12U,41,2024,5.0,31.0,72
2015-10-01,12UXU_nlcd41_01,12UXU,12U,41,2024,4.0,37.0,61
2015-10-01,12UUU_nlcd42_00,12UUU,12U,42,2024,4.0,18.0,57
2015-10-01,12UUU_nlcd42_01,12UUU,12U,42,2024,4.0,31.0,53
2015-10-01,12UVU_nlcd42_00,12UVU,12U,42,2024,2.0,92.0,74
2015-10-01,12UVU_nlcd42_01,12UVU,12U,42,2024,4.0,64.0,71
2015-10-01,12UWU_nlcd42_00,12UWU,12U,42,2024,5.0,34.0,63
2015-10-01,12UWU_nlcd42_01,12UWU,12U,42,2024,4.0,48.0,63
2015-10-01,12UXU_nlcd42_00,12UXU,12U,42,2024,5.0,35.0,79
2015-10-01,12UXU_nlcd42_01,12UXU,12U,42,2024,5.0,47.0,71
2015-10-01,12UUU_nlcd43_00,12UUU,12U,43,2024,4.0,53.0,86
2015-10-01,12UUU_nlcd43_01,12UUU,12U,43,2024,4.0,21.0,81
2015-10-01,12UVU_nlcd43_00,12UVU,12U,43,2024,4.0,43.0,71
2015-10-01,12UVU_nlcd43_01,12UVU,12U,43,2024,3.0,57.0,77
2015-10-01,12UWU_nlcd43_00,12UWU,12U,43,2024,4.0,24.0,62
2015-10-01,12UWU_nlcd43_01,12UWU,12U,43,2024,4.0,37.0,66
2015-10-01,12UXU_nlcd43_00,12UXU,12U,43,2024,5.0,36.0,62
2015-10-01,12UXU_nlcd43_01,12UXU,12U,43,2024,4.0,35.0,67
2015-10-01,12UUU_nlcd52_00,12UUU,12U,52,2024,,,72
2015-10-01,12UUU_nlcd52_01,12UUU,12U,52,2024,4.0,32.0,82
2015-10-01,12UVU_nlcd52_00,12UVU,12U,52,2024,5.0,34.0,77
2015-10-01,12UVU_nlcd52_01,12UVU,12U,52,2024,5.0,47.0,77
2015-10-01,12UWU_nlcd52_00,12UWU,12U,52,2024,6.0,29.0,75
2015-10-01,12UWU_nlcd52_01,12UWU,12U,52,2024,5.0,37.0,75
2015-10-01,12UXU_nlcd52_00,12UXU,12U,52,2024,4.0,13.0,60
2015-10-01,12UXU_nlcd52_01,12UXU,12U,52,2024,4.0,13.0,83
2015-10-01,12UUU_nlcd71_00,12UUU,12U,71,2024,5.0,14.0,78
2015-10-01,12UUU_nlcd71_01,12UUU,12U,71,2024,6.0,23.0,77
2015-10-01,12UVU_nlcd71_00,12UVU,12U,71,2024,6.0,21.0,71
2015-10-01,12UVU_nlcd71_01,12UVU,12U,71,2024,5.0,14.0,77
2015-10-01,12UWU_nlcd71_00,12UWU,12U,71,2024,6.0,27.0,69
2015-10-01,12UWU_nlcd71_01,12UWU,12U,71,2024,5.0,13.0,69
2015-10-01,12UXU_nlcd71_00,12UXU,12U,71,2024,6.0,31.0,64
2015-10-01,12UXU_nlcd71_01,12UXU,12U,71,2024,5.0,24.0,73
2015-10-01,12UUU_nlcd81_00,12UUU,12U,81,2024,6.0,47.0,77
2015-10-01,12UUU_nlcd81_01,12UUU,12U,81,2024,6.0,41.0,83
2015-10-01,12UVU_nlcd81_00,12UVU,12U,81,2024,6.0,28.0,70
2015-10-01,12UVU_nlcd81_01,12UVU,12U,81,2024,6.0,35.0,71
2015-10-01,12UWU_nlcd81_00,12UWU,12U,81,2024,6.0,36.0,74
2015-10-01,12UWU_nlcd81_01,12UWU,12U,81,2024,6.0,49.0,76
