date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,11ULP_nlcd82_00,11ULP,11U,82,2024,5.0,31.0,53
2015-10-01,11ULP_nlcd82_01,11ULP,11U,82,2024,5.0,43.0,60
2015-10-01,11UMP_nlcd82_00,11UMP,11U,82,2024,6.0,20.0,49
2015-10-01,11UMP_nlcd82_01,11UMP,11U,82,2024,4.0,12.0,49
2015-10-01,11UNP_nlcd82_00,11UNP,11U,82,2024,6.0,30.0,50
2015-10-01,11UNP_nlcd82_01,11UNP,11U,82,2024,6.0,11.0,48
2015-10-01,11UPP_nlcd82_00,11UPP,11U,82,2024,6.0,25.0,49
2015-10-01,11UPP_nlcd82_01,11UPP,11U,82,2024,4.0,39.0,52
2015-10-01,11ULP_nlcd90_00,11ULP,11U,90,2024,4.0,33.0,60
2015-10-01,11ULP_nlcd90_01,11ULP,11U,90,2024,5.0,43.0,58
2015-10-01,11UMP_nlcd90_00,11UMP,11U,90,2024,5.0,32.0,49
2015-10-01,11UMP_nlcd90_01,11UMP,11U,90,2024,5.0,39.0,49
2015-10-01,11UNP_nlcd90_00,11UNP,11U,90,2024,5.0,29.0,54
2015-10-01,11UNP_nlcd90_01,11UNP,11U,90,2024,5.0,34.0,49
2015-10-01,11UPP_nlcd90_00,11UPP,11U,90,2024,4.0,32.0,53
2015-10-01,11UPP_nlcd90_01,11UPP,11U,90,2024,5.0,35.0,45
2015-10-01,11ULP_nlcd95_00,11ULP,11U,95,2024,4.0,21.0,63
2015-10-01,11ULP_nlcd95_01,11ULP,11U,95,2024,4.0,38.0,61
2015-10-01,11UMP_nlcd95_00,11UMP,11U,95,2024,4.0,23.0,48
2015-10-01,11UMP_nlcd95_01,11UMP,11U,95,2024,5.0,24.0,49
2015-10-01,11UNP_nlcd95_00,11UNP,11U,95,2024,5.0,30.0,48
2015-10-01,11UNP_nlcd95_01,11UNP,11U,95,2024,5.0,30.0,47
2015-10-01,11UPP_nlcd95_00,11UPP,11U,95,2024,4.0,28.0,49
2015-10-01,11UPP_nlcd95_01,11UPP,11U,95,2024,4.0,26.0,49
2015-11-01,11ULP_nlcd24_00,11ULP,11U,24,2024,4.0,8.0,27
2015-11-01,11ULP_nlcd24_01,11ULP,11U,24,2024,,,15
2015-11-01,11UMP_nlcd24_00,11UMP,11U,24,2024,,,16
2015-11-01,11UMP_nlcd24_01,11UMP,11U,24,2024,4.0,5.0,12
2015-11-01,11UNP_nlcd24_00,11UNP,11U,24,2024,4.0,3.0,20
2015-11-01,11UNP_nlcd24_01,11UNP,11U,24,2024,,,20
