date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,19TDL_nlcd41_00,19TDL,19T,41,2024,5.0,35.0,35
2015-10-01,19TDL_nlcd41_01,19TDL,19T,41,2024,4.0,33.0,37
2015-10-01,19TDM_nlcd41_00,19TDM,19T,41,2024,4.0,29.0,26
2015-10-01,19TDM_nlcd41_01,19TDM,19T,41,2024,5.0,29.0,29
2015-10-01,19TEK_nlcd41_00,19TEK,19T,41,2024,4.0,33.0,35
2015-10-01,19TEK_nlcd41_01,19TEK,19T,41,2024,4.0,29.0,40
2015-10-01,19TEL_nlcd41_00,19TEL,19T,41,2024,4.0,36.0,36
2015-10-01,19TEL_nlcd41_01,19TEL,19T,41,2024,4.0,38.0,40
2015-10-01,19TEM_nlcd41_00,19TEM,19T,41,2024,5.0,28.0,30
2015-10-01,19TEM_nlcd41_01,19TEM,19T,41,2024,4.0,29.0,35
2015-10-01,19TFK_nlcd41_00,19TFK,19T,41,2024,4.0,42.0,38
2015-10-01,19TFK_nlcd41_01,19TFK,19T,41,2024,5.0,40.0,40
2015-10-01,19TBG_nlcd42_00,19TBG,19T,42,2024,5.0,53.0,54
2015-10-01,19TBH_nlcd42_00,19TBH,19T,42,2024,4.0,51.0,49
2015-10-01,19TBJ_nlcd42_00,19TBJ,19T,42,2024,4.0,43.0,42
2015-10-01,19TBK_nlcd42_00,19TBK,19T,42,2024,3.0,33.0,41
2015-10-01,19TCG_nlcd42_00,19TCG,19T,42,2024,5.0,51.0,47
2015-10-01,19TCG_nlcd42_01,19TCG,19T,42,2024,5.0,51.0,48
2015-10-01,19TCH_nlcd42_00,19TCH,19T,42,2024,5.0,45.0,48
2015-10-01,19TCH_nlcd42_01,19TCH,19T,42,2024,5.0,45.0,48
2015-10-01,19TCJ_nlcd42_00,19TCJ,19T,42,2024,5.0,32.0,42
2015-10-01,19TCJ_nlcd42_01,19TCJ,19T,42,2024,4.0,46.0,44
2015-10-01,19TCK_nlcd42_00,19TCK,19T,42,2024,5.0,36.0,30
2015-10-01,19TCK_nlcd42_01,19TCK,19T,42,2024,5.0,36.0,33
2015-10-01,19TDJ_nlcd42_00,19TDJ,19T,42,2024,4.0,46.0,39
2015-10-01,19TDJ_nlcd42_01,19TDJ,19T,42,2024,4.0,42.0,40
2015-10-01,19TDK_nlcd42_00,19TDK,19T,42,2024,5.0,43.0,42
2015-10-01,19TDK_nlcd42_01,19TDK,19T,42,2024,5.0,42.0,43
2015-10-01,19TDL_nlcd42_00,19TDL,19T,42,2024,5.0,33.0,37
2015-10-01,19TDL_nlcd42_01,19TDL,19T,42,2024,4.0,31.0,31
2015-10-01,19TDM_nlcd42_00,19TDM,19T,42,2024,4.0,27.0,29
2015-10-01,19TDM_nlcd42_01,19TDM,19T,42,2024,5.0,30.0,33
2015-10-01,19TEK_nlcd42_00,19TEK,19T,42,2024,4.0,39.0,40
2015-10-01,19TEK_nlcd42_01,19TEK,19T,42,2024,4.0,46.0,37
2015-10-01,19TEL_nlcd42_00,19TEL,19T,42,2024,5.0,30.0,41
2015-10-01,19TEL_nlcd42_01,19TEL,19T,42,2024,5.0,43.0,38
2015-10-01,19TEM_nlcd42_00,19TEM,19T,42,2024,4.0,41.0,36
2015-10-01,19TEM_nlcd42_01,19TEM,19T,42,2024,4.0,35.0,30
2015-10-01,19TFK_nlcd42_00,19TFK,19T,42,2024,4.0,42.0,36
2015-10-01,19TFK_nlcd42_01,19TFK,19T,42,2024,4.0,45.0,41
2015-10-01,19TBG_nlcd43_00,19TBG,19T,43,2024,5.0,49.0,55
2015-10-01,19TBH_nlcd43_00,19TBH,19T,43,2024,4.0,53.0,50
2015-10-01,19TBJ_nlcd43_00,19TBJ,19T,43,2024,5.0,42.0,43
