latitude,longitude,mgrs_tile,nlcd,nlcd_year
40.51626069245515,-107.56085290197926,13TBE,24,2024
40.56666003330055,-107.3804563297688,13TBE,31,2024
40.22622372325302,-107.70366823628011,13TBE,41,2024
39.83514175302313,-107.52248539490654,13TBE,42,2024
39.98908543054071,-107.41127794820757,13TBE,43,2024
40.292234819425595,-107.41723629708564,13TBE,52,2024
40.5247345278036,-107.73782941436615,13TBE,71,2024
39.96842131940547,-107.80569718559032,13TBE,81,2024
39.994190083524195,-107.91249263070853,13TBE,82,2024
40.094280887920746,-107.48496048303313,13TBE,90,2024
39.79776519044557,-107.63471624601134,13TBE,95,2024
41.03706487467004,-107.6557800101351,13TBF,24,2024
41.03689341258729,-107.86454132622185,13TBF,31,2024
40.7593048222174,-107.39522516462016,13TBF,41,2024
40.82283085781025,-107.44773652736141,13TBF,42,2024
40.806357681111145,-107.43892798836819,13TBF,43,2024
40.98497767675596,-107.88260815483673,13TBF,52,2024
40.82987086950849,-107.76542284930699,13TBF,71,2024
41.00652563018751,-107.79347761559296,13TBF,81,2024
40.670309943390954,-107.57880558125085,13TBF,82,2024
41.34240483428581,-107.605697311912,13TBF,90,2024
41.34274093790617,-107.60793681303531,13TBF,95,2024
41.671218845825315,-107.98224022259411,13TBG,24,2024
41.954360965504016,-107.60058559698042,13TBG,31,2024
41.54858329419658,-107.40009642510057,13TBG,41,2024
42.30434166699249,-107.68726294026044,13TBG,42,2024
42.37034508953404,-107.51520662195782,13TBG,52,2024
42.355187404256164,-107.7940957883368,13TBG,71,2024
41.61476053655543,-107.49637352906397,13TBG,81,2024
42.20093436828259,-107.48745453271486,13TBG,82,2024
42.27735176206007,-107.4455397827948,13TBG,90,2024
41.55810892300252,-107.42646915035452,13TBG,95,2024
43.28044846039736,-107.60417644487934,13TBH,24,2024
43.206890836488874,-107.69751535580431,13TBH,31,2024
42.737724301754476,-107.86111834301242,13TBH,41,2024
42.53036497329577,-107.59408731959272,13TBH,42,2024
42.52059873112075,-107.85715506468772,13TBH,52,2024
43.2922834058096,-107.65372511535348,13TBH,71,2024
43.28733665244809,-107.64240129427371,13TBH,81,2024
42.47302161827554,-107.51567000350695,13TBH,82,2024
43.15903056468461,-107.79322029532926,13TBH,90,2024
42.528573835677555,-107.93518619781635,13TBH,95,2024
