latitude,longitude,mgrs_tile,nlcd,nlcd_year
31.07507126694902,-105.00502446521678,13RDQ,24,2024
31.153693342379547,-105.11049139819279,13RDQ,24,2024
31.6005053583989,-106.00847531783113,13RDQ,31,2024
31.548464173861532,-106.02975144198165,13RDQ,31,2024
30.92560418299625,-105.25631056678915,13RDQ,41,2024
30.775253319787435,-105.17038369071082,13RDQ,41,2024
30.90154516652482,-105.04268764483156,13RDQ,42,2024
30.964373114366218,-105.11264809729245,13RDQ,42,2024
31.347813641948907,-105.9128435609105,13RDQ,52,2024
31.4166358623772,-105.0647886227297,13RDQ,52,2024
31.43244989105397,-105.48605984302124,13RDQ,71,2024
31.62138638181747,-105.62962068605793,13RDQ,71,2024
31.41785052243862,-106.0265498130035,13RDQ,81,2024
30.91853503182238,-105.44559813953524,13RDQ,81,2024
31.301435861685466,-105.86136022196223,13RDQ,82,2024
31.166458266888426,-105.74142529140138,13RDQ,82,2024
31.015941977286495,-105.56779952457578,13RDQ,90,2024
30.99936081108086,-105.5588761575817,13RDQ,90,2024
30.94645730060189,-105.48682081743246,13RDQ,95,2024
30.986003628593647,-105.54400372751054,13RDQ,95,2024
30.623147518195573,-104.00573494863045,13REP,24,2024
30.3127565339158,-104.02150485337562,13REP,24,2024
30.16154088889851,-104.64696795097608,13REP,31,2024
30.180504498143495,-104.6370622680419,13REP,31,2024
30.105993931387545,-104.65958777907983,13REP,41,2024
30.11188766181449,-104.66740739366617,13REP,41,2024
30.090011096784046,-104.40198598623256,13REP,42,2024
30.578618138067082,-104.14734038990119,13REP,42,2024
30.58540864789021,-104.19458560978183,13REP,43,2024
30.712780577710703,-104.31738300676771,13REP,43,2024
30.580870743578437,-104.35586468162067,13REP,52,2024
30.030944425261406,-104.64418395608023,13REP,52,2024
30.5460441584515,-104.1991283564629,13REP,71,2024
30.19103129497386,-104.18965565278316,13REP,71,2024
30.355150016466332,-104.02753786435439,13REP,81,2024
30.35734891464456,-104.02712587011563,13REP,81,2024
30.603531612133928,-104.52691453441632,13REP,82,2024
30.608957954305605,-104.52685186702291,13REP,82,2024
30.280541511640312,-104.75768631044647,13REP,90,2024
30.353952961402783,-104.81325590828453,13REP,90,2024
30.098317566121118,-104.69132408168556,13REP,95,2024
30.087724146644195,-104.68801378669374,13REP,95,2024
31.039407217978088,-104.81520536990233,13REQ,24,2024
31.034715836452037,-104.85363494340687,13REQ,24,2024
31.55907131714658,-104.95048488089589,13REQ,31,2024
31.57948476846404,-104.12113779101047,13REQ,31,2024
31.318856844183706,-104.82949674311813,13REQ,41,2024
30.83536920179428,-104.01146461795605,13REQ,41,2024
30.955698386126254,-104.24236534536223,13REQ,42,2024
30.753978063777378,-104.08763358550603,13REQ,42,2024
30.92724153950077,-104.16964767932825,13REQ,43,2024
30.99717931038924,-104.07264864727671,13REQ,43,2024
31.531063023210038,-104.08028724777472,13REQ,52,2024
31.091365321508345,-104.90734748002625,13REQ,52,2024
31.58096769350144,-104.62082582314305,13REQ,71,2024
31.55724387965016,-104.5669976699507,13REQ,71,2024
31.46383949605713,-104.84474147086925,13REQ,81,2024
31.59038632980004,-104.451665391898,13REQ,81,2024
30.88893882321704,-104.7754961127474,13REQ,82,2024
30.845888182264915,-104.76137497196719,13REQ,82,2024
31.528452449243048,-104.06029152978061,13REQ,90,2024
31.306815814252406,-104.08008025212108,13REQ,90,2024
31.51932531884804,-104.0406018969209,13REQ,95,2024
31.550322876379838,-104.019500951198,13REQ,95,2024
29.275903498251072,-103.69232666215268,13RFN,24,2024
29.54983232012308,-103.89044230877387,13RFN,24,2024
29.097526839611557,-103.0668746468305,13RFN,31,2024
29.573854476696063,-103.71500489803381,13RFN,31,2024
29.15138956015932,-103.58192752160791,13RFN,41,2024
29.171280809513725,-102.99803500718122,13RFN,41,2024
29.28701194507506,-103.27700154267536,13RFN,42,2024
29.29959880013875,-103.30379513175187,13RFN,42,2024
29.18112670232774,-103.49466236189332,13RFN,52,2024
29.59868568466953,-103.10058221444757,13RFN,52,2024
29.241353589708552,-103.25321469794416,13RFN,71,2024
29.49816933287515,-102.95144815135863,13RFN,71,2024
29.590207095999478,-103.43005477924132,13RFN,81,2024
29.570863001261912,-103.31123068778349,13RFN,81,2024
29.731101412912633,-103.36149157519233,13RFN,82,2024
29.71096734192843,-103.33823358611133,13RFN,82,2024
29.102927091943297,-103.03830793216535,13RFN,90,2024
29.181983833611838,-102.99213447886973,13RFN,90,2024
29.55773304006131,-103.4246596231676,13RFN,95,2024
29.348166652076756,-103.17457127719868,13RFN,95,2024
30.363826842813324,-103.66354770610288,13RFP,24,2024
30.359328415660332,-103.65810874577227,13RFP,24,2024
29.982990645990945,-103.73925416707941,13RFP,31,2024
30.712014292842838,-103.20024173054732,13RFP,31,2024
30.710792688006585,-103.811131235299,13RFP,41,2024
30.705129886180426,-103.82224396062334,13RFP,41,2024
30.30117038776509,-103.71066051623627,13RFP,42,2024
30.377126318953348,-103.81318522910398,13RFP,42,2024
30.682555180931008,-103.73914648282093,13RFP,43,2024
30.31050718429369,-103.71279241572988,13RFP,43,2024
30.341907543392917,-103.06554353570834,13RFP,52,2024
30.43134641696016,-103.9414385912653,13RFP,52,2024
30.651770098963535,-103.63298286328057,13RFP,71,2024
30.119636023971797,-103.92539211841653,13RFP,71,2024
30.45261325749891,-103.82635977919686,13RFP,81,2024
30.528795476721456,-103.82579591122301,13RFP,81,2024
30.715809259227264,-103.1083181764349,13RFP,82,2024
30.668557724319804,-103.28484192351226,13RFP,82,2024
30.62954849821149,-103.27695679218749,13RFP,90,2024
29.92136532095483,-103.26681598785001,13RFP,90,2024
29.90869509949054,-103.26975351350598,13RFP,95,2024
29.884300961616834,-103.33837004475849,13RFP,95,2024
30.89361305572142,-102.91623578461974,13RFQ,24,2024
31.35629925317832,-103.53283145722872,13RFQ,24,2024
31.35089560843892,-103.40377039415891,13RFQ,31,2024
31.349418685385015,-103.55853742485876,13RFQ,31,2024
30.755143030662776,-103.9146758774309,13RFQ,41,2024
31.242208999418345,-102.97262972244309,13RFQ,41,2024
30.78345133018233,-103.88999320706608,13RFQ,42,2024
30.757771728537165,-103.83990707207651,13RFQ,42,2024
30.799933808731065,-103.7875151055218,13RFQ,43,2024
30.764959874696586,-103.9175213820542,13RFQ,43,2024
31.433328941549924,-102.96817300024298,13RFQ,52,2024
31.60535719644169,-103.54403205632212,13RFQ,52,2024
31.482930813588595,-103.62701515530281,13RFQ,71,2024
30.80892017285071,-103.78679775879162,13RFQ,71,2024
31.42235734759507,-103.47545348404323,13RFQ,81,2024
30.987136689950354,-103.71222135384811,13RFQ,81,2024
30.798419184467235,-103.05249185113414,13RFQ,82,2024
31.226443441025996,-103.62851215223536,13RFQ,82,2024
30.999257753009665,-103.7980955225078,13RFQ,90,2024
30.856004876364683,-103.42528413149444,13RFQ,90,2024
31.134380312306618,-103.66892165564593,13RFQ,95,2024
30.88339404835116,-103.1743894056413,13RFQ,95,2024
30.14588182609358,-102.38881261598561,13RGP,24,2024
30.601534060148857,-102.5771641055433,13RGP,24,2024
