latitude,longitude,mgrs_tile,nlcd,nlcd_year
48.21134476247114,-101.29755199104447,14ULU,24,2024
48.22076345109856,-101.22860709549528,14ULU,24,2024
48.233469240603085,-101.34665673396323,14ULU,31,2024
47.97294591047875,-101.46408328066639,14ULU,31,2024
48.08682203454435,-101.15781387853973,14ULU,41,2024
48.4856746169375,-100.36925989042531,14ULU,41,2024
48.10896102647149,-100.65290340842398,14ULU,42,2024
48.28829592390527,-100.64538065766234,14ULU,42,2024
48.64948567780582,-100.46304069095076,14ULU,43,2024
48.407554094774014,-100.39850961126132,14ULU,43,2024
48.519959825447785,-100.51844616774494,14ULU,52,2024
48.5208802988127,-100.51529172685903,14ULU,52,2024
48.675560228571314,-101.10746962462429,14ULU,71,2024
48.45767974184148,-100.82282746880766,14ULU,71,2024
48.36944451470062,-100.94310928381798,14ULU,81,2024
47.90764761205963,-100.7181905328405,14ULU,81,2024
47.98881254412815,-100.50419752749262,14ULU,82,2024
48.3605406779802,-101.36923883934256,14ULU,82,2024
48.515844651487846,-100.45096681945164,14ULU,90,2024
48.15803756691709,-100.37434780471212,14ULU,90,2024
47.91455503059358,-101.514601478933,14ULU,95,2024
48.20552097678811,-100.50929355732826,14ULU,95,2024
48.12514927886828,-99.22152965249437,14UMU,24,2024
48.48962506455173,-99.20478979284746,14UMU,24,2024
48.4217183831021,-99.2170762138091,14UMU,31,2024
48.248532429906795,-100.1140559853314,14UMU,31,2024
48.026125092039486,-99.63807627336905,14UMU,41,2024
48.75020726810859,-99.45793819926944,14UMU,41,2024
48.34574257158111,-100.24543455282387,14UMU,42,2024
48.47336253944414,-99.91897893906969,14UMU,42,2024
48.498776315134215,-99.55984405176034,14UMU,43,2024
48.69293557059482,-99.36573854343102,14UMU,43,2024
48.033116723825245,-99.1016085293788,14UMU,52,2024
48.34461495938291,-99.08209260144183,14UMU,52,2024
48.66093912207036,-99.20526723053615,14UMU,71,2024
47.956947193303165,-99.8020644256819,14UMU,71,2024
47.948066808049155,-99.23864654828428,14UMU,81,2024
47.97236447294441,-99.93299631112298,14UMU,81,2024
48.35383697017751,-99.04683570196512,14UMU,82,2024
48.710750931103235,-99.32835209447983,14UMU,82,2024
48.46709851498935,-100.26388201573184,14UMU,90,2024
48.592227353131825,-100.29472972098868,14UMU,90,2024
48.286645039791615,-100.01266795564115,14UMU,95,2024
48.382314994036456,-99.99453410150949,14UMU,95,2024
48.103765074509646,-98.86647186749161,14UNU,24,2024
48.389010815360244,-97.74007751948774,14UNU,24,2024
47.9232221974959,-98.56408954804553,14UNU,31,2024
48.0162804458922,-98.81791805887492,14UNU,31,2024
48.64916906984294,-97.92354198155391,14UNU,41,2024
48.744559151556686,-97.95100477834697,14UNU,41,2024
48.71406623359446,-97.8859688209368,14UNU,42,2024
48.20545552201289,-97.75834316583689,14UNU,42,2024
47.91146871077386,-98.62536202192004,14UNU,43,2024
48.67036439127387,-97.96890221755584,14UNU,43,2024
48.28133876192285,-98.98412337664563,14UNU,52,2024
48.514468975150976,-98.01880927019091,14UNU,52,2024
47.9627323634993,-98.9072809433952,14UNU,71,2024
47.97611501503791,-98.86561510762405,14UNU,71,2024
48.05683867541788,-98.51948030375584,14UNU,81,2024
48.68689209153228,-98.6550481085009,14UNU,81,2024
48.58198869050664,-98.98719808988459,14UNU,82,2024
48.381398922302004,-98.11453466803428,14UNU,82,2024
48.41433112886392,-97.65206791650381,14UNU,90,2024
48.15360952507941,-98.58721468903207,14UNU,90,2024
48.200029525325206,-97.69059625678172,14UNU,95,2024
48.165532259638496,-98.36017500899797,14UNU,95,2024
47.954480795544605,-97.4012861516651,14UPU,24,2024
47.90993753415294,-97.0901433371463,14UPU,24,2024
48.64016200733153,-97.11903972382937,14UPU,31,2024
48.732533537450884,-97.13234270474497,14UPU,31,2024
48.62196228088509,-96.40054240503545,14UPU,41,2024
48.267648189882046,-96.31027110192402,14UPU,41,2024
48.35564035440785,-96.56606666475102,14UPU,42,2024
48.482427147979394,-96.6716198027828,14UPU,42,2024
48.48403434091033,-97.63497178644606,14UPU,43,2024
48.71465578262261,-96.57124476170625,14UPU,43,2024
48.44883921741764,-96.40508849962336,14UPU,52,2024
48.59834913091912,-96.4535137194013,14UPU,52,2024
47.8668631237164,-97.26330741907744,14UPU,71,2024
48.731936871383795,-96.82665788854473,14UPU,71,2024
48.14197672105695,-97.31743144817402,14UPU,81,2024
48.65493194767087,-96.56749254384825,14UPU,81,2024
48.3255424017575,-97.31476465765286,14UPU,82,2024
48.24589163794468,-97.26871731760409,14UPU,82,2024
48.03362706908138,-97.0662936760579,14UPU,90,2024
47.82591690375319,-96.45170900894138,14UPU,90,2024
48.27200183156337,-96.31189351241713,14UPU,95,2024
48.45426827084934,-97.27281777244083,14UPU,95,2024
