latitude,longitude,mgrs_tile,nlcd,nlcd_year
30.71232900640414,-101.20100880991278,14RKU,24,2024
30.709844254179917,-101.2021082082845,14RKU,24,2024
29.906907262453405,-101.80204465285212,14RKU,31,2024
29.95179590648307,-101.8441594519936,14RKU,31,2024
30.532898598198628,-101.63863888800658,14RKU,41,2024
30.624151963854825,-101.47559807298778,14RKU,41,2024
30.452250961603248,-101.28511060362217,14RKU,42,2024
30.261328352044245,-101.40011005112135,14RKU,42,2024
30.52307327246404,-101.67718696550757,14RKU,43,2024
30.45697296885094,-101.72590942583227,14RKU,43,2024
30.608745028705503,-101.77235457539402,14RKU,52,2024
30.528680465388504,-101.19655067156062,14RKU,52,2024
30.29229534030452,-101.48505953460007,14RKU,71,2024
30.671265580908468,-101.95976228282235,14RKU,71,2024
30.69430517542443,-101.79633054617618,14RKU,81,2024
30.69444294836908,-101.79885622632992,14RKU,81,2024
30.694662993045725,-101.79981532443219,14RKU,82,2024
30.655849298667544,-101.71438987352074,14RKU,82,2024
30.032969160039272,-101.17401058880822,14RKU,90,2024
30.365045864927463,-101.44232413875426,14RKU,90,2024
30.397348674921435,-101.22831970715553,14RKU,95,2024
30.424806176917954,-101.52432723676307,14RKU,95,2024
30.720145021357595,-101.20150691856098,14RKV,24,2024
31.19030004154905,-101.44928811528652,14RKV,24,2024
31.252789837590424,-101.93825560729593,14RKV,31,2024
31.381912781543743,-101.54496573291034,14RKV,31,2024
31.02594565928806,-101.76662164132375,14RKV,41,2024
30.715619961021442,-101.6088002932643,14RKV,41,2024
30.76577728074717,-101.69596908558127,14RKV,42,2024
30.74652357502717,-101.73364365946634,14RKV,42,2024
31.44256751021976,-101.12933511152394,14RKV,43,2024
31.47996787195453,-101.1494865561634,14RKV,43,2024
31.467957652036446,-101.2680556384075,14RKV,52,2024
31.55695523131569,-101.41082184257587,14RKV,52,2024
31.519976330307383,-101.93695145895722,14RKV,71,2024
31.55037762547183,-101.75326032385553,14RKV,71,2024
31.33616082750507,-101.48731859095801,14RKV,82,2024
31.603514422288256,-101.57833754718834,14RKV,82,2024
31.363159166884373,-101.67081472262133,14RKV,90,2024
31.487330483754896,-101.60205918805818,14RKV,90,2024
31.56741818235234,-101.85143200248123,14RKV,95,2024
30.885010872938068,-101.34344360010986,14RKV,95,2024
29.3590846040744,-100.7927968285183,14RLT,24,2024
29.357078048208383,-100.92813691144826,14RLT,24,2024
29.14780779006257,-100.09535956821081,14RLT,31,2024
29.478445742482368,-101.05922817851362,14RLT,31,2024
29.34301441431419,-100.90349469456903,14RLT,41,2024
29.814870328772518,-100.98464041934864,14RLT,41,2024
29.63797121419539,-100.37423734118822,14RLT,42,2024
29.566196307873593,-100.11041371133179,14RLT,42,2024
28.970883939598703,-100.64004685115718,14RLT,43,2024
28.95960630298633,-100.61203171111761,14RLT,43,2024
29.489324504785017,-100.15863016966466,14RLT,52,2024
29.500995518950614,-100.1932801011023,14RLT,52,2024
29.177072517230876,-100.67063857924445,14RLT,71,2024
29.39985763175849,-100.59620727904453,14RLT,71,2024
28.97127348498136,-100.62467857040949,14RLT,81,2024
28.938095457815624,-100.60746262804545,14RLT,81,2024
29.26980904818179,-100.53034589056342,14RLT,82,2024
29.114773755218437,-100.68133812493572,14RLT,82,2024
29.362548650479383,-100.93897677773016,14RLT,90,2024
29.247972470092225,-100.79783527070357,14RLT,90,2024
29.005466495689163,-100.52218572004537,14RLT,95,2024
29.014597288377196,-100.13963812194835,14RLT,95,2024
30.556601821630828,-100.6375744303395,14RLU,24,2024
30.580030760438156,-100.6461210894656,14RLU,24,2024
30.083952744864288,-100.7104638530481,14RLU,31,2024
29.972667997271436,-100.77389513161884,14RLU,31,2024
30.411948924160196,-100.09985175544013,14RLU,41,2024
29.883515368181758,-100.75100352826473,14RLU,41,2024
29.840824117336645,-100.13743398461519,14RLU,42,2024
29.880819206623627,-100.07441649713144,14RLU,42,2024
30.474253748613325,-100.16125336765883,14RLU,43,2024
30.497374997031855,-100.07058987582823,14RLU,43,2024
30.188105046642406,-100.87198703042188,14RLU,52,2024
30.68408298534974,-100.55557107412284,14RLU,52,2024
30.687702687023833,-100.24784402326102,14RLU,71,2024
30.690411424347204,-100.24767070620263,14RLU,71,2024
30.198458950233505,-100.99069897466961,14RLU,81,2024
30.199396453661027,-100.99388031388268,14RLU,81,2024
30.54731202202229,-100.65273356703088,14RLU,82,2024
30.19485160311647,-100.99266703219851,14RLU,82,2024
30.10021596375345,-100.56287787511327,14RLU,90,2024
29.9643355750438,-100.96095596459351,14RLU,90,2024
30.072540893850675,-100.65460306908899,14RLU,95,2024
30.617256586452967,-100.60930345313321,14RLU,95,2024
31.424691554919228,-100.46537995583405,14RLV,24,2024
31.49124648198246,-100.45414551685477,14RLV,24,2024
31.42204978259945,-100.54418694817187,14RLV,31,2024
31.419497788962307,-100.54721422165903,14RLV,31,2024
31.327158793452856,-100.69785486396518,14RLV,41,2024
31.395353933549423,-100.7382737684337,14RLV,41,2024
31.223643143484995,-100.76429546128624,14RLV,42,2024
31.308279604175407,-100.76737687204096,14RLV,42,2024
30.824229990527385,-100.12403937218517,14RLV,43,2024
31.42130793883677,-101.08072586919955,14RLV,43,2024
31.462346280480393,-100.91163734882817,14RLV,52,2024
30.829110562795265,-100.9534171493056,14RLV,52,2024
31.358932035037917,-100.41581031486183,14RLV,71,2024
31.430889133085497,-100.27261235139264,14RLV,71,2024
31.533872571569056,-100.21774355983622,14RLV,81,2024
31.347183030863267,-100.5469508589447,14RLV,81,2024
31.450269632004456,-100.25968250541005,14RLV,82,2024
31.430413783266857,-100.16383253296398,14RLV,82,2024
31.38363796453806,-100.53980962078087,14RLV,90,2024
31.40839855672393,-100.44767787257905,14RLV,90,2024
31.488971554878027,-100.17065946365227,14RLV,95,2024
31.478290602469404,-100.49467936208467,14RLV,95,2024
27.624055960052072,-99.46463718432925,14RMR,24,2024
27.478958762054667,-99.45694676463957,14RMR,24,2024
27.85163867907359,-99.19127679417161,14RMR,31,2024
27.853180374435865,-99.17615667515568,14RMR,31,2024
27.62962798011645,-99.65472294466622,14RMR,41,2024
27.631903610867806,-99.55610106771725,14RMR,42,2024
27.62985789855533,-99.65594406296361,14RMR,42,2024
27.634968476129686,-99.58620858718912,14RMR,43,2024
27.629902361104893,-99.59114354860498,14RMR,43,2024
27.844892799062343,-99.83033481995592,14RMR,52,2024
27.755797054807474,-99.33596209298413,14RMR,52,2024
27.363804382783137,-99.06957631583768,14RMR,71,2024
27.97675259981833,-99.46746269645202,14RMR,71,2024
27.128818312415326,-99.23907532335156,14RMR,81,2024
27.80979911142045,-99.45034566781115,14RMR,81,2024
27.806894082172246,-99.43930473752762,14RMR,82,2024
27.918837706003938,-99.91328161338242,14RMR,82,2024
27.963499494228707,-99.1875748190847,14RMR,90,2024
27.548795025822823,-99.24651122173705,14RMR,90,2024
27.647311309376143,-99.42742134322324,14RMR,95,2024
27.640435457099805,-99.51254447167189,14RMR,95,2024
28.037515950193903,-99.37867178622427,14RMS,24,2024
28.38982767619861,-99.25864713195573,14RMS,24,2024
28.477753193958534,-99.8862824402111,14RMS,31,2024
28.719380336715044,-99.12083803852138,14RMS,31,2024
28.87023164581794,-99.7720135196769,14RMS,41,2024
28.846008722625545,-99.20571239859001,14RMS,41,2024
28.79068101140179,-99.82738562982068,14RMS,42,2024
28.75896448032983,-99.81888134710591,14RMS,42,2024
28.846720879578836,-99.20911826792866,14RMS,43,2024
28.305568033614207,-99.13393650226843,14RMS,43,2024
28.05393033929492,-99.86259634865564,14RMS,52,2024
28.18027457188313,-99.2627722043578,14RMS,52,2024
28.505871035917263,-99.29066454830121,14RMS,71,2024
28.496241326872607,-99.27713577556146,14RMS,71,2024
28.08735114440857,-99.3325593886405,14RMS,81,2024
28.889854839583855,-99.03099926651072,14RMS,81,2024
28.715592969034926,-99.81752373905017,14RMS,82,2024
28.720984615217688,-99.0172410228697,14RMS,82,2024
28.657799813291614,-99.8700769129094,14RMS,90,2024
28.66787950414017,-99.82363496816353,14RMS,90,2024
28.115739227565356,-99.02826388777167,14RMS,95,2024
28.108793503079163,-99.00487719257544,14RMS,95,2024
29.73447521240771,-99.0435620114549,14RMT,24,2024
29.35151465055801,-99.11391655907163,14RMT,24,2024
29.349589020065977,-99.96123869021267,14RMT,31,2024
29.199020654373143,-99.90565010875729,14RMT,31,2024
29.207791210877843,-99.08048255899291,14RMT,41,2024
28.972093875702228,-99.21546032525323,14RMT,41,2024
29.541294196251805,-99.4651354627773,14RMT,42,2024
29.719744265254363,-99.84356997374353,14RMT,42,2024
28.978189205383938,-99.29198852453828,14RMT,43,2024
29.25683592445992,-99.27427838646886,14RMT,43,2024
29.157919140127518,-99.76526953972491,14RMT,52,2024
29.355056172842218,-99.42740606527879,14RMT,52,2024
29.089136777622304,-99.24522119725299,14RMT,71,2024
29.2718555089915,-99.15169058401572,14RMT,71,2024
29.1652016326911,-99.2031618763106,14RMT,81,2024
29.18911753217756,-99.19174322463867,14RMT,81,2024
29.240690849610452,-99.03818709896376,14RMT,82,2024
29.396163966206448,-99.58865169703532,14RMT,82,2024
28.96710901946629,-99.77853085194066,14RMT,90,2024
29.46669641452594,-99.70651692403948,14RMT,90,2024
29.196126865369088,-99.02330306376709,14RMT,95,2024
29.092354962075266,-99.20098633870195,14RMT,95,2024
30.0578325314841,-99.12779609024052,14RMU,24,2024
30.034169359149946,-99.11350170110423,14RMU,24,2024
30.659918158760526,-99.60042413057083,14RMU,31,2024
30.52275877084195,-99.67934372870347,14RMU,31,2024
30.70413971864856,-99.71704635855214,14RMU,41,2024
30.425180105395793,-99.49744025326844,14RMU,41,2024
29.845922527845975,-99.75708935134621,14RMU,42,2024
30.193091068286943,-99.44199108819379,14RMU,42,2024
30.389081586376843,-99.29218169070765,14RMU,43,2024
30.392996162877566,-99.65599597795173,14RMU,43,2024
30.048889364115585,-99.72457146266532,14RMU,52,2024
30.531109773519397,-99.900127315621,14RMU,52,2024
29.941183350694846,-99.13022382596233,14RMU,71,2024
30.06485098486221,-99.19382605805131,14RMU,71,2024
30.245728046108653,-99.03249073205656,14RMU,81,2024
30.602766917530907,-99.03976110810514,14RMU,81,2024
30.530559529334894,-99.6151123125384,14RMU,82,2024
30.434053970527035,-99.12147821998393,14RMU,82,2024
30.542047597841552,-99.84263653498394,14RMU,90,2024
30.40364675576925,-99.66085299864964,14RMU,90,2024
29.933706908599348,-100.01290018109447,14RMU,95,2024
30.683044346443317,-99.39918139323547,14RMU,95,2024
30.73656201147758,-99.20814345017139,14RMV,24,2024
31.53642851138149,-99.19738581161333,14RMV,24,2024
30.96854961866877,-99.19680368092244,14RMV,31,2024
30.967919579804594,-99.19993027615642,14RMV,31,2024
31.265650996023993,-99.54476232864927,14RMV,41,2024
31.52669887371005,-99.00376273472041,14RMV,41,2024
31.441283116869432,-99.27952395454986,14RMV,42,2024
31.500810455072266,-99.26354250997548,14RMV,42,2024
31.130829772231202,-99.3500285711725,14RMV,43,2024
30.892623648496023,-99.69384103981557,14RMV,43,2024
30.990646897622575,-99.39784568597963,14RMV,52,2024
30.783859651222595,-99.73200009470936,14RMV,52,2024
31.593592258201355,-99.4426093691262,14RMV,71,2024
31.377067429688804,-99.49357677753531,14RMV,71,2024
31.400697231508797,-99.06592747329447,14RMV,81,2024
31.403773066156692,-99.05210415579037,14RMV,81,2024
31.28979274763131,-99.50658224591999,14RMV,82,2024
31.233578790699077,-99.6439157049531,14RMV,82,2024
31.548310296458133,-99.68733036050246,14RMV,90,2024
30.938407651304836,-99.80903516516489,14RMV,90,2024
31.49713242462551,-99.69355921082449,14RMV,95,2024
31.510155405840255,-99.68304920674765,14RMV,95,2024
26.257961078196686,-98.2210486316017,14RNQ,24,2024
26.40854603605715,-98.97907567939583,14RNQ,24,2024
26.520753436777866,-98.17458534192482,14RNQ,31,2024
26.63259920644509,-98.80363983984381,14RNQ,31,2024
27.09565236705463,-98.24595099806193,14RNQ,41,2024
26.997412236834393,-98.20162715139637,14RNQ,41,2024
27.05197652236953,-98.15912836723449,14RNQ,42,2024
26.960603365838903,-98.13671855251724,14RNQ,42,2024
27.015962158098308,-98.18767632849013,14RNQ,43,2024
26.422909193142942,-98.16795808522068,14RNQ,43,2024
26.729905625639557,-98.63963494721136,14RNQ,52,2024
26.748839799596475,-98.78223795369637,14RNQ,52,2024
26.763826551378415,-98.13425195462649,14RNQ,71,2024
26.719899293897903,-98.22660857465316,14RNQ,71,2024
26.973315386263984,-98.08747375556645,14RNQ,81,2024
26.985926359057974,-98.41373149966583,14RNQ,81,2024
26.31808238978768,-98.0875422330651,14RNQ,82,2024
26.361562603601197,-98.3644733691453,14RNQ,82,2024
26.40290837618987,-98.80906143928165,14RNQ,90,2024
26.34583129922929,-98.33571563426314,14RNQ,90,2024
26.848996683870592,-98.142654965008,14RNQ,95,2024
26.928999713297713,-97.99814146396184,14RNQ,95,2024
27.76937805137923,-98.03995229084258,14RNR,24,2024
27.745749649226106,-98.03847765772854,14RNR,24,2024
27.181254687446472,-98.08409193349237,14RNR,31,2024
27.554873716367684,-98.71286763958693,14RNR,31,2024
27.13694548574044,-97.99544785791117,14RNR,41,2024
27.120794890611418,-98.22945686179372,14RNR,41,2024
27.13891990831838,-97.99188247365441,14RNR,42,2024
27.138226688884117,-97.9996906117839,14RNR,42,2024
27.36785196803141,-98.21355071246998,14RNR,43,2024
27.261873672423615,-98.177666215931,14RNR,43,2024
27.665783683956306,-98.60858136639561,14RNR,52,2024
27.75028643764317,-98.32016783633482,14RNR,52,2024
27.455185395744863,-98.91967429637317,14RNR,71,2024
27.294248526959873,-98.67477256383721,14RNR,71,2024
27.32431260715953,-98.549628554889,14RNR,81,2024
27.294120257242966,-98.00754328661596,14RNR,81,2024
27.792327255415884,-98.10387971497465,14RNR,82,2024
27.759334989544293,-98.02485887081284,14RNR,82,2024
27.58862201538877,-98.57112816048317,14RNR,90,2024
27.798893513318323,-98.14255725911403,14RNR,90,2024
27.331376580436068,-97.99544614864223,14RNR,95,2024
27.915237603119632,-98.90842712454379,14RNR,95,2024
28.84806458325219,-98.01424961603526,14RNS,24,2024
28.72452095234549,-98.05114657072477,14RNS,24,2024
28.731068626306214,-98.3781809354205,14RNS,31,2024
28.27452042551225,-98.20339148400026,14RNS,31,2024
28.891350819507696,-98.34063501826226,14RNS,41,2024
28.601764120466836,-98.24777260714538,14RNS,41,2024
28.3624900509683,-98.13668853838122,14RNS,42,2024
28.431461061548656,-98.21573713221284,14RNS,42,2024
28.37002806125324,-97.98513784046388,14RNS,43,2024
28.0806082335227,-98.16244880068429,14RNS,43,2024
28.834006013651223,-98.27087717226479,14RNS,52,2024
28.756251199057232,-98.4405492335712,14RNS,52,2024
28.11499102722948,-98.72407754352493,14RNS,71,2024
28.377310781122787,-98.7789548340611,14RNS,71,2024
28.549844938756753,-98.09156495424995,14RNS,81,2024
28.807027714662947,-98.14523370192039,14RNS,81,2024
28.921838298807728,-98.64023671772019,14RNS,82,2024
28.865846987078147,-98.85779635793114,14RNS,82,2024
28.614416651414,-98.06377367066314,14RNS,90,2024
28.504763866805934,-98.39136908005227,14RNS,90,2024
28.539861363163574,-98.41164013733881,14RNS,95,2024
28.102440855607885,-98.90084266307106,14RNS,95,2024
29.441843653972064,-98.38147367154357,14RNT,24,2024
