latitude,longitude,mgrs_tile,nlcd,nlcd_year
32.25328085642625,-101.44740748194859,14SKA,24,2024
31.864130476762746,-101.48096288798324,14SKA,24,2024
32.4356216260739,-101.92740621785467,14SKA,31,2024
32.24188758604172,-101.64631152560543,14SKA,31,2024
32.30277663095459,-101.51621944431226,14SKA,41,2024
32.25606183840676,-101.43445461108304,14SKA,41,2024
32.22231171952714,-101.4856683658395,14SKA,42,2024
32.08858396991128,-101.242038205513,14SKA,42,2024
32.271383689367724,-101.30501367886554,14SKA,43,2024
32.306827264691606,-101.273373381899,14SKA,43,2024
32.371799685666,-101.97724901798065,14SKA,52,2024
31.859701559041074,-101.57635679666699,14SKA,52,2024
32.0458798108803,-101.75207718342743,14SKA,71,2024
32.346248488267776,-101.9862478463277,14SKA,71,2024
32.458276739655446,-101.57166655257846,14SKA,81,2024
32.458146649285545,-101.55237414347505,14SKA,81,2024
32.059601241302836,-101.74218906688608,14SKA,82,2024
32.42735418183309,-101.83232003983277,14SKA,82,2024
32.47335991328164,-101.96847930598351,14SKA,90,2024
32.16592492056913,-101.60700104096264,14SKA,90,2024
31.757891365739333,-101.70151574458127,14SKA,95,2024
32.17544863430149,-101.68069051925458,14SKA,95,2024
32.75463490851579,-101.94964592017301,14SKB,24,2024
32.76726704310808,-101.93994466182998,14SKB,24,2024
33.38641254657485,-101.25018728917576,14SKB,31,2024
33.34307099314845,-101.34380229210029,14SKB,31,2024
32.581951396864014,-101.7924786228519,14SKB,41,2024
33.15509479176562,-101.8572861326399,14SKB,41,2024
33.04811471000027,-101.5239154685869,14SKB,42,2024
32.946221505605045,-101.32246662587475,14SKB,42,2024
33.18207285302211,-101.37374345979286,14SKB,43,2024
33.045905973494406,-101.2042306739105,14SKB,43,2024
32.66219786018413,-101.45645260619746,14SKB,52,2024
33.10762949008489,-101.8796880415094,14SKB,52,2024
32.65723666320334,-101.9929411382901,14SKB,71,2024
32.56077242499692,-101.52575351298158,14SKB,71,2024
33.41479013462239,-101.15841886156663,14SKB,81,2024
32.85370252464325,-101.20354189139076,14SKB,81,2024
32.95138473534781,-101.71637083375049,14SKB,82,2024
32.60312462512643,-101.9044799062087,14SKB,82,2024
32.87125761471132,-101.91931456164286,14SKB,90,2024
32.85408260614589,-101.91286091343004,14SKB,90,2024
32.97539493357006,-101.83781501449108,14SKB,95,2024
33.2436119560303,-101.4723916347525,14SKB,95,2024
34.18896017890536,-101.64901202688571,14SKC,24,2024
33.54839398779102,-101.79313728659979,14SKC,24,2024
34.12064226384838,-101.34929583890533,14SKC,31,2024
33.41791887469431,-101.50795843151566,14SKC,31,2024
34.29880134394593,-101.17836211122619,14SKC,41,2024
33.50999676545847,-101.62353174987254,14SKC,41,2024
33.519382163441044,-101.22521907558911,14SKC,42,2024
34.311708638899965,-101.20225253088819,14SKC,42,2024
33.52881150496544,-101.7705122876886,14SKC,43,2024
33.69874760367789,-101.19052250757416,14SKC,43,2024
33.46891183280552,-101.19321885814735,14SKC,52,2024
33.44469636998077,-101.27588423633894,14SKC,52,2024
33.659842213633645,-101.85066921450263,14SKC,71,2024
33.92720504912313,-101.8726974039618,14SKC,71,2024
34.016142257338544,-101.71875741160355,14SKC,81,2024
33.922792684289405,-101.76266408549066,14SKC,81,2024
