latitude,longitude,mgrs_tile,nlcd,nlcd_year
47.96256848018995,-118.97566054330497,11ULP,24,2024
48.66234613745672,-118.67006245436097,11ULP,24,2024
48.51848488060111,-118.45930992658856,11ULP,31,2024
48.227060555417005,-119.5132634519815,11ULP,31,2024
48.68115898348678,-119.66002378073885,11ULP,41,2024
48.69479165745381,-119.63312647825498,11ULP,41,2024
48.31309279456235,-119.19826476258609,11ULP,42,2024
48.27587381509175,-119.15781703452188,11ULP,42,2024
48.08632392994311,-118.40572095370081,11ULP,43,2024
48.222734100738855,-118.69798540788939,11ULP,43,2024
48.14313297260304,-119.30169368989293,11ULP,52,2024
48.318482940412444,-119.40096562880724,11ULP,52,2024
48.70243478436386,-119.69338640456428,11ULP,71,2024
48.441510160263846,-119.41093033371294,11ULP,71,2024
48.43480492936766,-119.53056093707033,11ULP,81,2024
48.408161333580146,-119.62825537805129,11ULP,81,2024
47.88247457027871,-119.67168278158424,11ULP,82,2024
48.17593449230209,-119.6695764895499,11ULP,82,2024
48.17014834399527,-118.98292144902328,11ULP,90,2024
48.223688754488755,-118.97801697525246,11ULP,90,2024
47.863211597487826,-119.12096677479347,11ULP,95,2024
48.13401386186056,-118.94432822193518,11ULP,95,2024
47.970600981908134,-118.30066732258172,11UMP,24,2024
48.54997155737424,-117.91127042009785,11UMP,24,2024
48.164675569858844,-117.95306291102331,11UMP,31,2024
47.95036356789726,-118.09128452291567,11UMP,31,2024
48.645759497849696,-117.40869772455783,11UMP,41,2024
48.41836865832484,-117.27725695794409,11UMP,41,2024
48.18857420566108,-117.27302239596781,11UMP,42,2024
48.083233639302826,-118.04923976083796,11UMP,42,2024
48.18605831192052,-117.01391363462763,11UMP,43,2024
48.05095954285771,-117.14322165398258,11UMP,43,2024
48.301832377334144,-117.49464366807794,11UMP,52,2024
47.92529224499033,-117.42752510043633,11UMP,52,2024
48.19519094542427,-118.14071032171404,11UMP,71,2024
48.02373140760471,-117.20207746760727,11UMP,71,2024
48.352663229317415,-118.19860223436088,11UMP,81,2024
47.94612876494567,-117.35851066853904,11UMP,81,2024
47.984822469301506,-117.48393617927363,11UMP,82,2024
47.96990429379852,-117.49894678969005,11UMP,82,2024
48.26837617266809,-117.25539163181307,11UMP,90,2024
48.27251173217944,-117.86451032321307,11UMP,90,2024
48.283470939407444,-117.00835791482639,11UMP,95,2024
48.334182373338564,-117.36785229277017,11UMP,95,2024
48.27593405296154,-116.55058376571566,11UNP,24,2024
48.307467438155456,-116.54108601704286,11UNP,24,2024
48.18237117819281,-116.07487364804925,11UNP,31,2024
48.26634420664025,-116.02028394272013,11UNP,31,2024
48.314344857664125,-116.52115788193262,11UNP,41,2024
48.321597107481914,-116.48370932036683,11UNP,41,2024
48.31414324312866,-116.87110382786014,11UNP,42,2024
48.19618176240924,-115.92055940813705,11UNP,42,2024
48.07077790854162,-116.71746762102839,11UNP,43,2024
48.69935509278389,-116.27391843733251,11UNP,43,2024
47.93572933555042,-116.74628553249939,11UNP,52,2024
48.28987630640315,-116.03464636553294,11UNP,52,2024
48.01830846252633,-115.86348114444722,11UNP,71,2024
48.335292531083965,-116.21947977011226,11UNP,71,2024
48.169314069393025,-116.85477263892028,11UNP,81,2024
48.69986850201086,-116.31986050710506,11UNP,81,2024
48.737847754557386,-116.38240210509849,11UNP,82,2024
48.705102915980355,-116.3013293919919,11UNP,82,2024
48.066718011801484,-116.76275225332292,11UNP,90,2024
48.409528042986445,-116.2833308083433,11UNP,90,2024
48.702031544675,-116.0546058332371,11UNP,95,2024
48.72020557949158,-116.0908722765181,11UNP,95,2024
48.19813648471241,-114.33830591082014,11UPP,24,2024
48.39264553233973,-115.5635454528054,11UPP,24,2024
47.839444693904916,-114.61603945547236,11UPP,31,2024
48.578074264198435,-114.42907466350941,11UPP,31,2024
48.48106470529844,-114.43989067694154,11UPP,41,2024
48.16394482024366,-115.44201935687506,11UPP,41,2024
48.37772887968914,-114.61193516510747,11UPP,42,2024
48.1469214386528,-114.70689388499466,11UPP,42,2024
48.237181329486575,-115.48846828805524,11UPP,43,2024
47.90139815223879,-115.61726959904378,11UPP,43,2024
47.84679599987922,-114.84653300716816,11UPP,52,2024
48.28399085983593,-115.25048148625412,11UPP,52,2024
48.562348877098806,-115.53695395518574,11UPP,71,2024
47.824625989888794,-114.43016705647565,11UPP,71,2024
48.39683844966476,-114.32151135633345,11UPP,81,2024
48.252189631992415,-114.42194559814224,11UPP,81,2024
48.265816736431916,-114.32797256461897,11UPP,82,2024
48.322205276547535,-114.37765288402623,11UPP,82,2024
48.59884325708198,-114.96688088113957,11UPP,90,2024
48.023084541553864,-115.19070053763474,11UPP,90,2024
48.02887426444711,-114.77692289750671,11UPP,95,2024
48.07914850738638,-114.87596922241558,11UPP,95,2024
